network,chain,chain_seed,spe,spe_nom,accepted,proposals,acc_rate_cum,acc_rate_interval,M_inter,M_total,final,stalled,n,m,n_comms,Q,p_intra,sd_s,mu_s,delta,mu_intra,mu_inter,r_pb,auc_s,auc_prod,hb,deg_R2,hub_inter_frac,nonhub_inter_frac,hub_inter_lift,assort_deg,transitivity,avg_local_cc,tri_intra,tri_inter,tri_frac_intra_ge1,tri_frac_inter_ge1,comm_size_mean,comm_size_max_frac,comm_size_gini,seconds
ca-GrQc,up_pfix,2,0.2,0.2,2684,480725,0.0055832336574964895,0.0040963340557370045,839986,6842495,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2905772065569438,0.3097898971837282,0.16150798801233388,0.3266001087209976,0.16509212070866372,0.1697289691922408,0.6479713731682235,0.3583042664932429,1.204558528325632,0.20120241734161926,0.1255306246209824,0.09156342182890856,1.2060644550199184,0.6585074537108602,0.5098785094704698,0.4247910354829399,9.566153846153846,0.8432355046528275,0.8340956340956341,0.2763063707945598,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,up_pfix,2,0.3,0.3,4027,858075,0.004693062960696909,0.003559030078176759,984634,6931158,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2917526550677077,0.3097898971837282,0.186279956284029,0.32917844575538585,0.14289848947135686,0.19497315593200795,0.6866931366143965,0.3210947724333551,1.4252804595686812,0.20120241734161926,0.13400369382310692,0.08702772254064803,1.287471423402821,0.6818341000113973,0.5009411238203046,0.38714396416421754,9.3216632016632,1.4896206156048675,0.7985031185031185,0.3586256263421618,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,up_pfix,2,0.4,0.4,5369,1457065,0.00368480472731141,0.0022404380707524334,1084684,6991751,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2926866908417508,0.3097898971837282,0.20793877528275417,0.33143275734391353,0.12349398206115934,0.21694818360365753,0.7182598588897802,0.28883300568339937,1.580592861276386,0.20120241734161926,0.1445231153685964,0.08155452436194896,1.3885391943287766,0.6977757157844756,0.4972950916773064,0.3545211767856714,9.157172557172558,2.310665712240515,0.7657380457380457,0.4516821760916249,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,up_pfix,2,0.5,0.5,6711,2375356,0.0028252607188143587,0.0014614103808052131,1175248,7045671,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2934408436970053,0.3097898971837282,0.22061226299355974,0.3327518500523024,0.11213958705874266,0.22957923160412375,0.7392434039678134,0.2678507404491656,1.7232520498345734,0.20120241734161926,0.15173288250211328,0.07813578826237054,1.457808696451943,0.7119617095871321,0.49944059073618263,0.33564736657135813,9.08016632016632,3.323550465282749,0.743950103950104,0.5232641374373658,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,up_pfix,2,0.9536,0.9536,12799,38000000,0.0003368157894736842,0.00017089293580028477,1384714,7179413,1,1,4158,13422,42,0.8513623535140842,0.8959171509462077,0.295501062770767,0.3097898971837282,0.2502803068027729,0.33583978457781805,0.08555947777504516,0.25863729090842436,0.7881243293841719,0.21524067760288232,2.056922269604422,0.20120241734161926,0.1895902547065338,0.06073874480745481,1.821532139349389,0.7471483413222012,0.5469048214497255,0.3149286350076817,8.997505197505198,11.778811739441661,0.7243243243243244,0.952755905511811,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.0,0.0,0,0,,,356268,6769056,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28700993739820324,0.3097898971837282,0.08723506953795679,0.3188695717586444,0.2316345022206876,0.09281489735988588,0.5235911226462407,0.4671170327863241,0.47820995409767336,0.20120241734161926,0.1005940594059406,0.10618729096989966,0.9664806480648065,0.639186140675376,0.6288944756689877,0.5568782161697932,11.728316008316009,1.6492483894058698,0.9212474012474012,0.7816750178954903,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.01,0.01,134,14172,0.009455263900649167,0.009455263900649167,330623,6752776,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28640964080214226,0.3097898971837282,0.07597102657162905,0.3176971780748447,0.24172615150321566,0.08099978635854337,0.5103787891189466,0.4781875923608207,0.443140142787481,0.20120241734161926,0.09820193637621023,0.10764262648008611,0.9434977738307042,0.634902980825464,0.6230766193252866,0.5342432113946376,11.674927234927235,1.1596277738010021,0.9150935550935551,0.6363636363636364,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.02,0.02,268,27433,0.009769256005540771,0.01010481864112812,306093,6738719,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2860225962071472,0.3097898971837282,0.06539697305068892,0.316596600458338,0.25119962740764906,0.06982015584188707,0.4975593378742985,0.48928270707798266,0.40959417812068877,0.20120241734161926,0.09421291724274146,0.11006101208278503,0.9051723516335547,0.6312046775078833,0.6183907440801337,0.5158287066922349,11.621871101871102,0.8518253400143164,0.9058627858627859,0.5025053686471009,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.05,0.05,671,71078,0.009440333155125356,0.009233589185473708,243680,6705215,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28462735975464687,0.3097898971837282,0.030028658972801048,0.3129153655628821,0.282886706590081,0.032216829942488555,0.458903501265706,0.5200897378850134,0.32461819892220634,0.20120241734161926,0.08865248226950355,0.11346752935537982,0.8517491889916082,0.6223899976791704,0.6092032695826148,0.4699797399290514,11.507525987525987,0.33715103793843954,0.8864864864864865,0.23335719398711524,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.1,0.1,1342,149552,0.00897346742270247,0.008550602747406785,174846,6679922,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28268212782283514,0.3097898971837282,-0.02190108584211009,0.3075103697719097,0.3294114556140198,-0.023658696160290173,0.4016115912178904,0.5741177783697469,0.23136198693424234,0.20120241734161926,0.07551622418879056,0.12150653712366559,0.7255395569520021,0.6157355774037513,0.6002922090742764,0.4170462422054547,11.37031185031185,0.06442376521116679,0.8595426195426196,0.05654974946313529,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.15,0.15,2013,238532,0.008439119279593513,0.0075410204540346144,124695,6668247,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28071442591027385,0.3097898971837282,-0.07851210947483622,0.30161813314436403,0.38013024261920025,-0.08540738516717004,0.34191672979074555,0.6300206114379343,0.1640303307085144,0.20120241734161926,0.06529006882989184,0.12774379273119826,0.6272894086147518,0.6126639624622449,0.5953562449817699,0.37548765550364466,11.282827442827443,0.012168933428775949,0.838004158004158,0.012168933428775949,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.2,0.2,2684,348168,0.0077089221295466555,0.0061202524718158265,94427,6682074,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2797711782791765,0.3097898971837282,-0.13885597470040822,0.29533737172876845,0.4341933464291767,-0.15156017934352328,0.2894003634161115,0.683803517189344,0.12338278009512522,0.20120241734161926,0.053761323355651834,0.13470757430488975,0.5165243250390543,0.6163017543077445,0.5936845984757743,0.34591237425485594,11.251891891891892,0.00572655690765927,0.8203742203742204,0.00572655690765927,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.3,0.3,4027,606611,0.006638521226947748,0.005196503677793556,55002,6710493,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.277801613968863,0.3097898971837282,-0.2537326410217527,0.28338068100824104,0.5371133220299937,-0.2789106427116017,0.19679652120597002,0.7811394776749108,0.07113561002668282,0.20120241734161926,0.03610891870560379,0.1453196073737132,0.34692477227388263,0.6237786044167523,0.5916575625551183,0.3005574134354507,11.213638253638253,0.004294917680744453,0.7994178794178795,0.004294917680744453,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.4,0.4,5369,986441,0.0054427989104264725,0.0035331595713871994,33942,6748122,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2789365287048773,0.3097898971837282,-0.35872706866737736,0.27245256184411215,0.6311796305114895,-0.39271932071699944,0.12588832321115787,0.8609294344727415,0.043514412865406596,0.20120241734161926,0.023508494666139867,0.15287081339712918,0.22586328948384343,0.6336785443425714,0.5907756703039238,0.26147836364641686,11.197089397089398,0.002863278453829635,0.7827858627858628,0.002863278453829635,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.5,0.5,6711,1490867,0.004501407570225916,0.0026604496992621318,22380,6780693,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2819667817513178,0.3097898971837282,-0.4711783451421308,0.26074831260888415,0.731926657751015,-0.5102827485642557,0.07233888477982967,0.9193975209723241,0.028504305211056537,0.20120241734161926,0.016403162055335967,0.15713944032528104,0.15759716614654212,0.6422477580693211,0.5921050899661722,0.23705408448575715,11.222619542619542,0.0,0.7807068607068607,0.0,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,1,0.8259,0.8259,11085,22000000,0.0005038636363636364,0.00021327083889894323,7338,6863158,1,1,4158,13422,42,0.8513623535140842,0.8959171509462077,0.31534571651870563,0.3097898971837281,-0.8743858645379206,0.21878132523025814,1.0931671897681787,-0.8467197755929322,0.0017643688509830242,0.9940889372385435,0.009213125343240392,0.20120241734161926,0.006332871561448644,0.16310192376628033,0.06084452548157745,0.6639437517439517,0.6021481315730589,0.20323224769423914,11.412972972972973,0.0,0.8084823284823285,0.0,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.0,0.0,0,0,,,356268,6769056,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28700993739820324,0.3097898971837282,0.08723506953795679,0.3188695717586444,0.2316345022206876,0.09281489735988588,0.5235911226462407,0.4671170327863241,0.47820995409767336,0.20120241734161926,0.1005940594059406,0.10618729096989966,0.9664806480648065,0.639186140675376,0.6288944756689877,0.5568782161697932,11.728316008316009,1.6492483894058698,0.9212474012474012,0.7816750178954903,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.01,0.01,134,13494,0.009930339410108195,0.009930339410108195,332931,6756480,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2865411878067936,0.3097898971837282,0.07672696206852009,0.317775857995062,0.24104889592654194,0.08176820372290866,0.511990886321595,0.47730682171627054,0.446136620150179,0.20120241734161926,0.0989727380482023,0.10717703349282297,0.9509034288353408,0.635877478619326,0.6231819198925934,0.5342067809553451,11.671850311850312,1.203292770221904,0.9135966735966736,0.6313528990694345,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.02,0.02,268,26168,0.010241516355854479,0.01057282625848193,311562,6740224,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2860626915757173,0.3097898971837282,0.0658247571377158,0.3166411254448956,0.2508163683071798,0.07026702327997295,0.5006449222197253,0.4852639677836528,0.4171695198248728,0.20120241734161926,0.09899428120686256,0.1071727936774039,0.9511104097054468,0.6316006330099792,0.6184565569347005,0.515812822964559,11.617962577962578,0.8962061560486757,0.9058627858627859,0.5025053686471009,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.05,0.05,671,69654,0.009633330461997875,0.00926735041162673,249125,6709130,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28462841215926826,0.3097898971837282,0.02966505259905511,0.31287752037556843,0.2832124677765133,0.03182661010476803,0.4597099219146463,0.5207342136475994,0.33195035428935243,0.20120241734161926,0.09132060617988585,0.11185709147584222,0.8773838054018811,0.6234200081713328,0.6094138707172285,0.4683066039088503,11.50902286902287,0.3586256263421618,0.8832432432432432,0.2526843235504653,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.1,0.1,1342,150905,0.008893012159968192,0.008258359897108958,173577,6694063,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2824246182001049,0.3097898971837282,-0.029136969766176246,0.3067572383576704,0.3358942081238466,-0.03150397427027754,0.3963714940092893,0.5807310289200053,0.22913999018896555,0.20120241734161926,0.0739866194411649,0.1224220623501199,0.7108435262271405,0.6194559805633092,0.6018453924420518,0.4174466168254938,11.395925155925156,0.09735146743020759,0.8607068607068608,0.07659269863994274,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.15,0.15,2013,243012,0.008283541553503531,0.007285005482753753,126477,6689435,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28112667376983735,0.3097898971837282,-0.08436591793368237,0.3010088520821521,0.3853747700158345,-0.09164072009155136,0.34184529664844626,0.6342569837058026,0.16588251440071894,0.20120241734161926,0.061405235189923246,0.13008032609998801,0.5899649725978167,0.6182383845076954,0.5961065115238309,0.3743794526418389,11.296216216216216,0.019327129563350035,0.8385031185031185,0.019327129563350035,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.2,0.2,2684,351299,0.007640215315158882,0.006196496347668695,94844,6701353,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2795063554317818,0.3097898971837282,-0.14228526674175912,0.2949804412428671,0.4372657079846262,-0.15545036858759978,0.28927455179423683,0.6868911254738026,0.1235738307342838,0.20120241734161926,0.050660358762073726,0.13654329859863457,0.4867310918429159,0.6213739311349221,0.5936845984757743,0.34613362255308777,11.252224532224533,0.002863278453829635,0.8244490644490644,0.002863278453829635,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.3,0.3,4027,613421,0.006564822528084301,0.005123568414707656,52397,6733297,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.27882550286387725,0.3097898971837282,-0.26366560537205475,0.28234682977911185,0.5460124351511666,-0.2887649631549947,0.19217970792773942,0.788790770838015,0.0675087598142604,0.20120241734161926,0.03300395256916996,0.1470939966515188,0.3170930933309944,0.6297781853269115,0.5926710805154463,0.29596780385357974,11.233347193347193,0.0,0.8040748440748441,0.0,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.4,0.4,5369,955347,0.005619947516452137,0.003924825839509134,31975,6762347,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.280425081801213,0.3097898971837282,-0.3811388288428566,0.270119881992738,0.6512587108355946,-0.4150399011943513,0.11917548295501051,0.8674117837897365,0.040894053699723466,0.20120241734161926,0.023333992485663438,0.15289898386132697,0.22418671950076927,0.6374210473441069,0.5915390994168981,0.2610546635467614,11.211559251559251,0.002863278453829635,0.7875259875259876,0.002863278453829635,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.5,0.5,6711,1490687,0.004501951113815308,0.0025068180969103748,21198,6798483,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28354835956722857,0.3097898971837282,-0.48828878834746414,0.25896740893149994,0.7472561972789641,-0.5258636173407775,0.06801307226504077,0.9240474911341053,0.026923270689810676,0.20120241734161926,0.0152384721947358,0.15772493726849085,0.14640713944004574,0.646928188888113,0.5927237307990997,0.23411761807750944,11.234345114345114,0.0,0.7830353430353431,0.0,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down_pfix,2,0.8194,0.8194,10998,24000000,0.00045825,0.00019045450209875353,7297,6871201,1,1,4158,13422,42,0.8513623535140842,0.8959171509462077,0.31546241102139894,0.3097898971837282,-0.8745953525603664,0.21875952112003935,1.0933548736804057,-0.8466093452992413,0.002036112429813217,0.9940918243280448,0.009150858174264894,0.20120241734161926,0.006336633663366337,0.16304347826086957,0.060880670744239786,0.6660598116132909,0.6013188896055177,0.19838414790765269,11.397255717255717,0.0,0.8064864864864865,0.0,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral_pfix,1,0.0,0.0,0,0,,,356268,6769056,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28700993739820324,0.3097898971837282,0.08723506953795679,0.3188695717586444,0.2316345022206876,0.09281489735988588,0.5235911226462407,0.4671170327863241,0.47820995409767336,0.20120241734161926,0.1005940594059406,0.10618729096989966,0.9664806480648065,0.639186140675376,0.6288944756689877,0.5568782161697932,11.728316008316009,1.6492483894058698,0.9212474012474012,0.7816750178954903,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral_pfix,1,0.01,0.01,134,3269,0.04099112878556133,0.04099112878556133,361705,6732770,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.2870652436861367,0.3097898971837282,0.08634673182438779,0.3187771110384942,0.23243037921410642,0.09185203906915328,0.5230243899535238,0.4669697019303318,0.48868741533157867,0.20120241734161926,0.10181531176006314,0.10545846301173091,0.978214111985374,0.6296395351278388,0.6094533584299685,0.5314159857080851,11.387692307692308,1.4094488188976377,0.9086070686070686,0.7043664996420902,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral_pfix,1,0.02,0.02,268,6891,0.038891307502539545,0.03699613473219216,362155,6705438,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28670108615118384,0.3097898971837282,0.08460484978591698,0.3185958109932146,0.23399096120729762,0.0901134115242113,0.5222074626799036,0.46826222511261884,0.4914383871321531,0.20120241734161926,0.10116118874237355,0.10586260640211007,0.9719294740874286,0.6224486674977532,0.5953167572690298,0.5059344833930478,11.141122661122662,1.2254831782390838,0.8952182952182952,0.6377952755905512,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral_pfix,1,0.05,0.05,671,17604,0.038116337196091796,0.03761784747503034,366305,6630863,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28682029256674985,0.3097898971837282,0.077904003469417,0.3178983678175216,0.23999436434810462,0.08294179178871318,0.5173315554417917,0.47269536592371236,0.5033164110984176,0.20120241734161926,0.10259410961575971,0.10500301386377335,0.9856965921708853,0.60282848040886,0.5572506021876192,0.4451659191204562,10.473180873180873,0.7644953471725126,0.860956340956341,0.427344309234073,99.0,0.06132756132756133,0.3693052978767266,0.0
